928,255,112,255
918,257,114,255
908,260,117,254
899,262,119,255
889,265,122,254
879,267,125,254
870,270,127,254
858,269,127,253
846,268,127,252
834,268,127,251
823,274,129,251
812,281,132,251
801,288,134,251
791,295,136,251
786,304,136,247
782,313,135,243
778,323,135,239
786,315,135,239
795,308,135,239
804,301,135,239
813,294,135,239
822,287,135,239
832,277,134,241
842,267,134,244
852,257,134,246
862,248,134,248
872,238,134,250
882,228,134,253
892,219,134,255
901,221,134,252
910,223,134,249
920,226,134,246
928,237,136,243
936,249,139,240
944,261,141,236
952,273,144,233
960,285,147,230
963,288,147,230
966,291,147,231
969,295,147,231
966,291,147,231
963,287,147,231
961,283,147,231
960,279,147,231
960,275,147,231
960,272,147,231
957,272,144,233
955,272,141,235
953,273,137,236
951,273,134,238
949,274,131,239
945,272,131,239
941,271,131,239
938,270,131,239
936,270,131,239
934,270,131,239
933,270,131,239
929,270,131,239
926,270,131,239
923,270,131,239
922,267,130,242
921,264,130,245
920,261,129,248
919,258,129,251
919,255,128,255
918,253,127,256
917,251,127,258
916,249,127,259
915,247,127,261
914,245,127,263
911,246,127,263
909,247,127,263
907,249,127,263
905,250,127,263
903,252,127,263
900,251,127,263
897,251,127,263
895,251,127,263
892,251,127,263
889,251,127,263
887,251,127,263
886,250,123,263
885,249,119,263
884,249,115,263
883,248,111,263
882,247,107,263
881,247,103,263
879,247,103,263
877,248,103,263
875,248,103,263
873,249,103,263
870,248,104,263
867,248,105,263
864,247,106,263
862,247,107,263
859,247,108,263
856,246,109,263
853,246,110,263
851,246,111,263
848,245,112,263
845,245,113,263
843,245,114,263
843,246,114,261
843,247,114,259
843,249,114,257
843,250,114,255
843,251,114,253
844,253,114,251
843,252,114,251
842,252,114,251
842,251,114,251
841,251,114,251
840,250,114,251
840,250,114,251
842,249,114,251
844,249,114,251
846,249,114,251
848,249,114,251
850,249,114,251
852,249,114,251
854,249,114,251
856,249,114,251
860,250,114,251
864,251,114,251
868,252,114,251
872,253,114,251
876,254,114,251
880,256,114,251
889,254,110,250
898,252,107,250
907,250,104,250
916,248,101,250
925,246,98,250
930,248,98,250
935,251,98,250
941,254,98,250
946,253,98,250
952,252,98,250
958,251,98,250
964,250,98,250
969,251,98,250
975,252,98,250
981,253,98,250
987,254,98,250
993,256,98,250
1000,256,98,250
1007,256,98,250
1014,257,98,250
1021,257,98,250
1028,257,98,250
1035,258,98,250
1041,257,98,250
1047,257,99,250
1054,257,99,250
1058,255,99,250
1062,253,99,250
1066,251,99,250
1071,250,99,250
1075,250,99,250
1079,251,99,250
1083,252,99,250
1087,253,99,250
1092,254,99,250
1094,254,100,250
1096,254,101,250
1099,254,101,251
1101,254,102,251
1103,254,103,251
1106,255,104,251
1105,255,106,251
1105,255,108,251
1105,256,110,251
1105,256,112,251
1105,257,114,251
1104,255,114,254
1103,254,114,256
1103,252,114,259
1102,251,114,261
1101,249,114,264
1101,248,114,267
1099,248,112,267
1097,249,110,267
1095,249,108,267
1093,250,106,267
1092,251,103,267
1091,250,99,267
1090,249,95,267
1090,249,91,267
1084,250,91,265
1079,251,91,263
1074,253,91,260
1069,254,91,258
1064,256,91,255
1060,257,91,255
1056,259,91,255
1053,261,91,255
1048,262,91,255
1044,264,91,255
1040,266,91,255
1036,268,91,255
1028,265,91,255
1020,262,91,255
1013,260,91,255
1005,257,91,255
998,255,91,255
992,255,91,255
986,255,91,255
980,256,91,255
974,256,91,255
968,256,91,255
962,256,91,255
956,256,91,255
950,256,91,255
941,255,91,255
932,254,91,255
924,254,91,255
918,253,91,255
912,253,91,255
906,252,91,255
900,252,91,255
895,252,91,255
887,250,91,255
879,249,91,255
871,247,91,255
863,246,91,255
858,245,91,255
854,245,91,255
849,244,91,255
845,244,91,255
840,243,91,255
836,243,91,255
829,243,91,255
822,244,91,255
815,245,91,255
808,246,91,255
801,247,91,255
794,246,91,255
787,245,91,255
781,244,91,255
774,243,91,255
768,242,91,255
763,241,91,255
758,240,91,255
753,239,91,255
748,238,91,255
743,237,91,255
738,237,91,255
731,236,91,255
725,235,91,255
719,235,91,255
713,234,91,255
707,234,91,255
701,233,91,255
695,233,91,255
689,232,91,255
683,232,91,255
682,231,91,255
681,231,91,255
680,231,91,255
679,230,91,255
678,230,91,255
677,230,91,255
677,230,91,255
676,229,91,255
675,229,91,255
675,229,91,255
674,229,91,255
673,228,91,255
673,228,91,255
672,228,91,255
671,228,91,255
671,228,91,255
669,227,92,255
668,226,93,255
666,226,95,255
665,225,95,255
663,224,97,255
662,224,98,255
660,223,100,255
659,222,100,255
657,222,102,255
656,221,103,255
655,221,104,255
652,223,104,253
650,226,103,251
648,229,103,249
645,231,103,248
643,234,102,246
641,237,102,244
637,237,102,244
633,237,102,244
630,238,102,244
626,238,102,244
623,239,102,244
618,241,101,244
614,243,100,244
610,245,98,244
605,248,98,243
601,250,96,243
597,252,95,243
593,255,94,243
589,257,94,243
585,260,94,243
581,263,94,243
577,265,94,243
573,268,94,243
569,271,94,243
562,272,94,243
555,274,94,243
548,276,94,243
541,278,94,243
534,280,95,243
529,280,95,243
525,281,95,243
521,282,95,243
517,282,95,243
513,283,95,243
509,284,95,243
505,285,95,243
497,285,95,243
489,285,95,243
481,285,95,243
473,285,95,243
465,285,95,243
458,285,95,243
452,283,95,243
446,282,95,243
440,281,95,243
434,279,95,243
428,278,95,243
422,277,95,243
417,276,95,243
410,276,95,241
404,276,95,239
398,276,95,238
392,276,95,236
386,276,95,235
380,275,91,235
374,275,88,235
368,274,85,235
362,274,82,235
356,274,79,235
348,272,79,235
341,271,79,235
334,270,79,235
327,269,79,235
320,268,79,235
315,267,79,235
310,266,79,235
305,266,79,235
301,265,79,235
296,265,79,235
291,264,79,235
287,264,79,235
276,264,83,235
265,264,87,235
254,264,91,235
243,265,95,235
237,263,95,235
231,261,95,235
226,260,95,235
220,258,95,235
215,257,95,235
209,257,95,235
204,257,95,235
199,257,95,235
194,257,95,235
189,257,95,235
182,257,95,235
176,257,95,235
170,257,95,235
164,257,95,235
158,257,95,235
152,257,95,235
146,258,95,235
141,257,95,235
137,256,95,235
132,255,95,235
128,254,95,235
123,254,95,235
119,253,95,235
114,252,95,235
110,251,95,235
106,251,95,235
104,251,95,233
102,252,95,230
101,253,95,228
99,254,95,225
98,255,95,223
92,256,95,221
87,257,95,219
82,258,94,217
77,259,94,215
71,258,98,215
66,257,102,215
60,256,107,215
55,255,111,215
50,255,115,215
49,254,115,215
48,254,115,215
47,254,115,215
46,253,115,215
45,253,115,215
44,253,115,215
41,254,116,214
38,255,118,214
35,256,119,214
32,257,121,214
29,258,123,214
30,258,123,214
31,258,123,214
32,259,123,214
33,259,123,214
34,259,123,214
36,260,123,214
36,260,123,214
36,260,123,214
36,260,123,214
37,260,123,214
37,261,123,214
37,261,123,214
38,261,123,214
38,261,123,214
38,262,123,214
38,262,123,214
39,262,123,214
39,262,123,214
39,263,123,214
40,263,123,214
40,263,123,214
40,263,123,214
41,264,123,214
43,262,123,216
46,261,123,218
49,260,123,219
52,259,122,221
55,258,122,222
57,257,123,224
60,256,122,225
63,255,122,227
66,254,122,228
69,253,122,230
74,253,119,230
80,254,115,230
85,255,113,230
91,256,109,230
96,257,106,230
102,258,103,230
105,259,99,230
109,260,95,230
113,261,91,230
117,262,87,230
124,263,87,230
132,264,87,230
139,265,87,230
147,266,87,230
151,265,87,230
155,264,87,230
159,263,87,230
163,262,87,230
167,261,87,230
171,260,87,230
178,261,87,230
185,263,87,230
192,264,87,230
199,266,87,230
202,265,87,230
205,265,87,230
209,264,87,230
212,264,87,230
216,264,87,230
222,265,87,230
229,266,87,230
236,267,87,230
242,268,87,230
249,269,87,230
256,270,87,230
260,270,89,231
265,271,90,231
270,272,91,231
275,273,92,231
280,274,93,231
285,275,95,231
292,274,95,231
299,273,95,231
306,272,95,231
313,271,95,231
320,270,95,231
324,271,95,231
328,272,95,231
332,274,95,231
336,275,95,231
340,276,95,231
345,278,95,231
351,278,95,231
358,278,95,231
364,278,95,231
371,278,95,231
377,278,95,231
384,278,95,231
389,278,95,231
