1030,370,93,221
1030,370,93,221
1031,370,92,222
1032,370,91,222
1032,370,91,223
1033,370,90,223
1034,370,89,224
1034,370,89,224
1035,370,88,225
1036,370,87,225
1037,370,87,226
1035,373,88,223
1034,376,88,220
1033,380,88,216
1032,383,88,214
1031,387,89,210
1029,390,90,207
1028,393,90,205
1027,397,90,201
1026,400,90,198
1025,404,91,195
1024,406,92,192
1023,409,93,188
1022,412,94,184
1021,415,96,180
1020,418,97,176
1019,420,98,173
1018,423,100,169
1017,426,101,165
1016,429,102,161
1016,432,103,158
1016,429,103,161
1016,427,103,163
1016,424,103,166
1016,422,103,168
1016,420,103,170
1016,417,103,173
1016,415,103,175
1016,412,103,178
1016,410,103,180
1016,408,103,182
1013,405,103,186
1010,403,103,190
1007,401,103,193
1004,399,103,197
1001,397,103,201
998,395,103,204
995,393,103,208
992,391,103,211
989,389,103,215
986,387,103,219
984,386,102,219
983,385,100,219
981,384,99,219
980,384,97,219
979,383,95,219
977,382,94,219
976,382,92,219
974,381,91,219
973,380,89,219
972,380,87,219
972,380,86,219
972,380,85,219
972,380,85,219
972,380,84,219
973,381,83,219
973,381,82,219
973,381,81,219
973,381,81,219
973,381,80,219
974,382,79,219
974,382,79,219
975,383,79,219
976,384,79,219
976,385,79,219
977,386,79,219
978,386,79,219
978,387,79,219
979,388,79,219
980,389,79,219
981,390,79,219
981,391,78,217
981,392,78,216
981,393,77,215
981,394,77,214
981,395,77,213
981,396,76,211
981,397,76,210
981,398,75,209
981,399,75,208
981,400,75,207
977,400,76,207
974,400,77,207
970,400,79,207
967,400,79,207
963,400,81,207
960,400,82,207
956,400,83,207
953,400,84,207
949,400,86,207
946,401,87,207
943,400,87,207
940,399,87,208
937,398,87,209
934,397,87,210
931,396,87,211
928,395,87,212
925,394,87,213
922,393,87,214
919,392,87,215
916,392,87,215
914,392,87,215
913,392,87,216
911,392,87,217
910,392,87,218
909,392,87,219
907,392,87,220
906,392,87,221
904,392,87,222
903,392,87,223
902,392,87,224
901,393,87,223
900,394,88,222
899,396,89,220
898,397,89,219
897,399,90,217
896,400,91,216
895,401,91,215
894,403,92,213
893,404,93,212
892,406,94,210
894,406,94,209
896,406,95,209
898,406,96,209
900,406,96,209
903,406,96,209
905,406,97,209
907,406,97,209
909,406,98,209
911,406,99,209
914,407,99,208
917,405,99,209
920,403,99,211
923,401,99,212
927,399,98,214
930,397,99,215
933,395,99,217
937,393,98,218
940,391,98,220
943,389,98,221
947,387,98,223
948,386,97,224
950,386,95,224
952,386,93,224
953,385,92,225
955,385,90,225
957,385,88,225
958,384,87,226
960,384,85,226
962,384,83,226
964,384,82,227
963,386,83,225
963,389,84,222
962,392,85,219
962,395,86,216
961,398,87,213
961,401,88,210
960,404,89,207
960,407,90,204
959,410,91,201
959,413,92,199
956,414,94,199
954,416,95,198
952,418,96,197
950,420,97,196
948,422,98,195
946,424,99,194
944,426,100,193
942,428,101,192
940,430,102,191
938,432,103,190
937,431,101,190
936,430,100,190
935,429,99,190
934,429,98,189
933,428,97,189
932,427,95,189
931,427,94,188
930,426,93,188
929,425,92,188
928,425,91,188
925,423,91,190
922,421,92,192
919,420,93,193
917,418,92,196
914,417,93,197
911,415,94,199
909,413,93,202
906,412,94,203
903,410,95,205
901,409,95,207
896,407,95,208
892,405,95,210
888,403,95,212
883,402,95,213
879,400,95,215
875,398,95,217
870,397,95,218
866,395,95,220
862,393,95,222
858,392,95,223
855,391,95,224
852,390,95,225
850,389,95,226
847,388,95,227
845,388,95,227
842,387,95,228
839,386,95,229
837,385,95,230
834,384,95,231
832,384,95,231
829,384,95,231
827,384,95,231
825,384,95,231
822,384,95,231
820,384,95,231
818,384,95,231
815,384,95,231
813,384,95,231
811,384,95,231
809,385,95,231
808,385,95,231
808,386,95,230
808,387,95,229
808,388,94,228
808,389,94,227
807,390,95,226
807,391,94,225
807,392,94,224
807,393,94,223
807,394,94,223
807,395,94,221
807,396,94,220
808,397,93,219
808,398,93,218
809,399,93,217
809,400,93,216
809,401,93,215
810,402,92,214
810,403,92,213
811,405,92,211
806,404,92,211
802,404,92,211
798,403,92,211
794,403,92,211
790,402,92,211
786,402,92,211
782,401,92,211
778,401,92,211
774,400,92,211
770,400,92,211
766,399,92,212
763,398,92,213
759,397,92,214
756,397,92,214
753,396,91,215
749,395,92,216
746,395,91,216
742,394,92,217
739,393,91,218
736,393,91,219
734,393,91,219
733,394,91,218
732,394,91,218
731,395,91,217
730,395,91,217
729,396,90,216
728,396,90,216
727,397,90,215
726,397,90,215
725,398,90,215
725,399,90,213
725,400,90,212
725,401,90,211
725,402,90,210
726,403,89,209
726,404,89,207
726,405,89,206
726,406,89,205
726,407,89,204
727,408,88,203
728,406,88,204
730,404,88,206
732,403,88,206
734,401,88,208
736,400,88,209
738,398,87,210
740,396,87,212
742,395,87,212
744,393,87,214
746,392,87,215
749,391,87,216
752,391,87,217
755,390,87,219
759,390,86,219
762,389,87,221
765,389,87,222
769,388,86,223
772,388,86,224
775,387,86,226
779,387,86,227
780,386,86,228
782,385,86,229
783,384,86,230
785,383,86,231
786,383,87,231
788,382,86,232
789,381,87,233
791,380,86,234
792,379,87,235
794,379,87,235
793,380,88,234
793,382,88,232
793,384,88,230
792,386,89,228
792,388,90,227
792,390,90,225
791,392,91,223
791,394,91,221
791,396,91,219
791,398,92,218
788,401,92,214
786,404,92,211
783,408,92,207
781,411,92,204
779,415,91,200
776,418,92,197
774,421,91,194
771,425,92,190
769,428,91,187
767,432,91,183
765,433,91,181
763,434,91,180
761,435,91,179
759,436,91,178
757,437,91,177
755,438,91,175
753,439,91,174
751,440,91,173
749,441,91,172
748,442,91,171
745,438,91,175
743,435,91,178
741,432,91,181
739,429,91,185
737,426,91,188
735,422,90,192
733,419,90,196
731,416,90,199
729,413,90,202
727,410,90,206
723,408,90,207
720,406,90,209
717,404,90,211
714,402,90,212
711,400,90,214
708,398,90,216
705,396,90,217
702,394,90,219
699,392,90,221
696,390,90,223
695,388,90,224
694,387,90,225
693,386,90,226
692,385,90,227
691,384,90,228
690,383,90,228
689,382,90,229
688,381,90,230
687,380,90,231
686,379,91,232
684,379,91,232
683,380,91,232
681,380,91,232
680,381,91,232
679,381,91,232
677,382,91,232
676,382,91,232
674,383,91,232
673,383,91,232
672,384,91,232
672,385,91,230
672,386,91,229
672,387,91,228
672,388,91,226
673,389,91,225
673,390,91,224
673,391,91,222
673,392,91,221
673,393,91,220
674,394,91,219
673,394,91,218
673,395,90,217
673,395,90,217
672,396,90,216
672,397,90,215
672,397,89,215
671,398,89,214
671,398,89,214
671,399,88,213
671,400,88,212
